ID,CLASS
ISIC_0025079,2
ISIC_0033985,2
ISIC_0032460,2
ISIC_0071611,2
ISIC_0072100,1
ISIC_0012265,2
ISIC_0031371,2
ISIC_0053507,2
ISIC_0058186,2
ISIC_0026595,2
ISIC_0069738,2
ISIC_0028827,2
ISIC_0028409,2
ISIC_0031245,2
ISIC_0072034,2
ISIC_0030047,2
ISIC_0029191,2
ISIC_0033231,2
ISIC_0053929,1
ISIC_0072553,2
ISIC_0031722,1
ISIC_0013434,1
ISIC_0011127,2
ISIC_0001163,2
ISIC_0056780,2
ISIC_0027139,2
ISIC_0055222,1
ISIC_0033082,2
ISIC_0065463,2
ISIC_0013687,2
ISIC_0025699,2
ISIC_0072807,2
ISIC_0030874,2
ISIC_0062559,2
ISIC_0012678,2
ISIC_0070873,1
ISIC_0032800,2
ISIC_0072287,1
ISIC_0055745,2
ISIC_0029322,2
ISIC_0067417,1
ISIC_0030639,5
ISIC_0056303,2
ISIC_0029075,2
ISIC_0029808,2
ISIC_0060487,1
ISIC_0027220,2
ISIC_0055412,2
ISIC_0062194,1
ISIC_0067227,2
ISIC_0054377,5
ISIC_0056664,5
ISIC_0027747,1
ISIC_0058431,5
ISIC_0014617,5
ISIC_0066025,2
ISIC_0029288,5
ISIC_0061478,2
ISIC_0031921,1
ISIC_0062369,2
ISIC_0067094,2
ISIC_0072604,2
ISIC_0070317,1
ISIC_0000036,2
ISIC_0053599,2
ISIC_0057932,2
ISIC_0054339,2
ISIC_0067269,2
ISIC_0053883,1
ISIC_0024782,2
ISIC_0072363,2
ISIC_0025580,1
ISIC_0000551,2
ISIC_0070713,2
ISIC_0066692,2
ISIC_0055825,2
ISIC_0025379,2
ISIC_0024906,2
ISIC_0056749,2
ISIC_0026468,2
ISIC_0029158,1
ISIC_0033878,2
ISIC_0033005,2
ISIC_0072767,2
ISIC_0063521,2
ISIC_0013600,2
ISIC_0024386,2
ISIC_0013329,2
ISIC_0068489,2
ISIC_0056707,2
ISIC_0065657,1
ISIC_0061281,2
ISIC_0024948,2
ISIC_0055571,2
ISIC_0025650,2
ISIC_0058035,1
ISIC_0015011,2
ISIC_0072729,1
ISIC_0029241,2
ISIC_0058362,2
ISIC_0064265,1
ISIC_0010592,2
ISIC_0031195,2
ISIC_0013803,2
ISIC_0032479,1
ISIC_0026896,2
ISIC_0062920,2
ISIC_0034226,2
ISIC_0071192,2
ISIC_0057652,2
ISIC_0025060,1
ISIC_0029595,1
ISIC_0033352,2
ISIC_0030959,2
ISIC_0069592,2
ISIC_0057186,2
ISIC_0033635,2
ISIC_0029768,1
ISIC_0062689,2
ISIC_0065960,2
ISIC_0070017,2
ISIC_0064485,2
ISIC_0010372,2
ISIC_0033266,2
ISIC_0067394,2
ISIC_0032064,2
ISIC_0012306,2
ISIC_0062027,1
ISIC_0025967,2
ISIC_0067914,5
ISIC_0060787,2
ISIC_0064351,2
ISIC_0027120,1
ISIC_0032857,2
ISIC_0030539,2
ISIC_0055275,2
ISIC_0000185,2
ISIC_0067127,1
ISIC_0030309,2
ISIC_0000548,2
ISIC_0025599,2
ISIC_0032180,2
ISIC_0033382,1
ISIC_0028747,1
ISIC_0012785,2
ISIC_0031691,2
ISIC_0054647,2
ISIC_0024566,2
ISIC_0056354,2
ISIC_0028220,2
ISIC_0014327,2
ISIC_0029291,2
ISIC_0030347,2
ISIC_0073136,1
ISIC_0031145,1
ISIC_0000506,2
ISIC_0028093,2
ISIC_0069816,2
ISIC_0028709,2
ISIC_0064048,2
ISIC_0056480,2
ISIC_0060304,2
ISIC_0010025,2
ISIC_0070340,2
ISIC_0025901,2
ISIC_0032798,2
ISIC_0001152,2
ISIC_0053918,2
ISIC_0000350,2
ISIC_0060035,5
ISIC_0030845,2
ISIC_0073249,2
ISIC_0072836,2
ISIC_0070558,2
ISIC_0026623,1
ISIC_0068116,2
ISIC_0067141,1
ISIC_0065948,2
ISIC_0024657,2
ISIC_0069673,2
ISIC_0066624,1
ISIC_0064337,2
ISIC_0058230,2
ISIC_0011158,2
ISIC_0034189,2
ISIC_0055893,2
ISIC_0028246,1
ISIC_0012284,2
ISIC_0026013,2
ISIC_0025098,2
ISIC_0030608,1
ISIC_0027891,2
ISIC_0064507,2
ISIC_0014626,5
ISIC_0027776,1
ISIC_0058400,2
ISIC_0066014,2
ISIC_0069043,2
ISIC_0054346,2
ISIC_0026574,2
ISIC_0068768,5
ISIC_0072635,2
ISIC_0028592,2
ISIC_0033430,2
ISIC_0026914,2
ISIC_0026169,2
ISIC_0059585,2
ISIC_0061829,2
ISIC_0032261,2
ISIC_0033063,2
ISIC_0024687,2
ISIC_0061533,2
ISIC_0053661,2
ISIC_0027196,2
ISIC_0024960,1
ISIC_0066913,5
ISIC_0067645,1
ISIC_0069410,2
ISIC_0060582,5
ISIC_0068188,1
ISIC_0060218,1
ISIC_0056886,1
ISIC_0029417,2
ISIC_0015510,2
ISIC_0034117,1
ISIC_0058534,1
ISIC_0013865,2
ISIC_0058663,2
ISIC_0009938,2
ISIC_0034240,2
ISIC_0030696,2
ISIC_0032385,2
ISIC_0056436,1
ISIC_0004166,2
ISIC_0068545,2
ISIC_0067512,5
ISIC_0067288,2
ISIC_0062908,2
ISIC_0031340,2
ISIC_0028296,2
ISIC_0015193,2
ISIC_0030142,2
ISIC_0062388,5
ISIC_0065832,2
ISIC_0059148,2
ISIC_0055194,2
ISIC_0069093,2
ISIC_0031627,2
ISIC_0061303,5
ISIC_0063610,2
ISIC_0059599,2
ISIC_0012478,2
ISIC_0033802,2
ISIC_0026908,2
ISIC_0068640,1
ISIC_0066415,2
ISIC_0025664,2
ISIC_0027377,2
ISIC_0057056,5
ISIC_0026412,2
ISIC_0029445,1
ISIC_0012685,2
ISIC_0031791,2
ISIC_0014740,2
ISIC_0028647,1
ISIC_0031876,2
ISIC_0033518,2
ISIC_0057782,5
ISIC_0031522,2
ISIC_0064148,2
ISIC_0058832,2
ISIC_0028609,1
ISIC_0032754,2
ISIC_0070727,2
ISIC_0031838,1
ISIC_0012151,2
ISIC_0062270,2
ISIC_0031488,2
ISIC_0027509,2
ISIC_0068843,1
ISIC_0031312,2
ISIC_0053564,2
ISIC_0031675,2
ISIC_0033366,2
ISIC_0024898,2
ISIC_0058318,1
ISIC_0053799,2
ISIC_0028844,2
ISIC_0027813,2
ISIC_0056930,2
ISIC_0068559,1
ISIC_0000085,2
ISIC_0058631,2
ISIC_0069272,2
ISIC_0055375,1
ISIC_0034212,2
ISIC_0029712,2
ISIC_0029088,1
ISIC_0033328,2
ISIC_0055612,1
ISIC_0069715,2
ISIC_0062394,2
ISIC_0066742,2
ISIC_0024731,1
ISIC_0015372,2
ISIC_0065400,2
ISIC_0029626,2
ISIC_0054043,2
ISIC_0068939,2
ISIC_0025160,2
ISIC_0070290,2
ISIC_0072864,2
ISIC_0031268,2
ISIC_0060854,2
ISIC_0013383,2
ISIC_0024605,2
ISIC_0028143,1
ISIC_0061098,2
ISIC_0003174,5
ISIC_0061702,2
ISIC_0062013,1
ISIC_0001100,1
ISIC_0014790,2
ISIC_0069988,1
ISIC_0015208,2
ISIC_0000498,2
ISIC_0028970,2
ISIC_0031416,2
ISIC_0027597,2
ISIC_0033978,2
ISIC_0010011,2
ISIC_0060330,2
ISIC_0071176,2
ISIC_0032307,2
ISIC_0012298,2
ISIC_0059379,2
ISIC_0029058,2
ISIC_0026872,1
ISIC_0025279,2
ISIC_0031171,2
ISIC_0064281,2
ISIC_0060657,2
ISIC_0030373,1
ISIC_0033936,2
ISIC_0014489,2
ISIC_0054994,2
ISIC_0058135,2
ISIC_0054673,2
ISIC_0029016,2
ISIC_0069011,1
ISIC_0062490,2
ISIC_0063692,2
ISIC_0061381,2
ISIC_0053749,2
ISIC_0031942,2
ISIC_0063975,2
ISIC_0031769,2
ISIC_0072518,2
ISIC_0025461,2
ISIC_0028958,2
ISIC_0053685,2
ISIC_0068445,1
ISIC_0025106,2
ISIC_0032285,2
ISIC_0029640,2
ISIC_0054025,2
ISIC_0067175,2
ISIC_0013682,2
ISIC_0072802,2
ISIC_0058884,1
ISIC_0013118,2
ISIC_0031727,2
ISIC_0032036,1
ISIC_0028916,2
ISIC_0061599,5
ISIC_0059835,2
ISIC_0026659,2
ISIC_0061883,2
ISIC_0014291,2
ISIC_0029194,2
ISIC_0059678,1
ISIC_0024860,2
ISIC_0034059,2
ISIC_0069844,2
ISIC_0024787,2
ISIC_0031117,2
ISIC_0053761,1
ISIC_0071110,2
ISIC_0061929,2
ISIC_0032361,2
ISIC_0070312,2
ISIC_0058687,2
ISIC_0033163,1
ISIC_0030995,2
ISIC_0055459,2
ISIC_0025778,2
ISIC_0064867,2
ISIC_0034017,2
ISIC_0029517,1
ISIC_0056661,2
ISIC_0027742,2
ISIC_0058434,2
ISIC_0028715,1
ISIC_0014612,1
ISIC_0066020,2
ISIC_0024534,1
ISIC_0054615,5
ISIC_0061680,2
ISIC_0025736,2
ISIC_0066969,2
ISIC_0014726,2
ISIC_0068341,2
ISIC_0012179,2
ISIC_0062258,2
ISIC_0061549,2
ISIC_0000149,2
ISIC_0071817,2
ISIC_0061853,1
ISIC_0030708,2
ISIC_0012384,2
ISIC_0064160,2
ISIC_0029939,2
ISIC_0029144,2
ISIC_0032581,2
ISIC_0024400,2
ISIC_0053655,1
ISIC_0063869,2
ISIC_0013335,2
ISIC_0054592,2
ISIC_0032732,2
ISIC_0070226,2
ISIC_0028492,5
ISIC_0030746,2
ISIC_0011341,2
ISIC_0071024,1
ISIC_0057803,2
ISIC_0058029,1
ISIC_0028308,1
ISIC_0062426,2
ISIC_0000250,1
ISIC_0060135,1
ISIC_0060948,2
ISIC_0065806,1
ISIC_0032698,2
ISIC_0014925,2
ISIC_0033980,2
ISIC_0072105,2
ISIC_0064084,1
ISIC_0060452,2
ISIC_0033667,2
ISIC_0070942,2
ISIC_0055993,2
ISIC_0062468,2
ISIC_0012749,1
ISIC_0054476,1
ISIC_0024757,2
ISIC_0028011,2
ISIC_0066724,2
ISIC_0029774,1
ISIC_0058657,2
ISIC_0030945,1
ISIC_0032060,2
ISIC_0058586,2
ISIC_0031896,2
ISIC_0066608,1
ISIC_0029658,2
ISIC_0067910,2
ISIC_0071776,2
ISIC_0024486,1
ISIC_0033705,2
ISIC_0027397,2
ISIC_0026326,2
ISIC_0059050,2
ISIC_0027124,2
ISIC_0062290,2
ISIC_0026641,2
ISIC_0027443,2
ISIC_0030827,2
ISIC_0025207,2
ISIC_0064565,1
ISIC_0032184,2
ISIC_0065767,1
ISIC_0029541,1
ISIC_0034041,2
ISIC_0065880,1
ISIC_0063945,2
ISIC_0064798,2
ISIC_0071975,2
ISIC_0071108,2
ISIC_0067089,2
ISIC_0053584,2
ISIC_0059307,1
ISIC_0068744,2
ISIC_0025249,2
ISIC_0026558,2
ISIC_0070623,2
ISIC_0012828,2
ISIC_0061465,2
ISIC_0033135,2
ISIC_0033948,2
ISIC_0069292,2
ISIC_0054197,2
ISIC_0063411,1
ISIC_0061102,2
ISIC_0056484,1
ISIC_0064831,2
ISIC_0069508,1
ISIC_0061698,2
ISIC_0059349,2
ISIC_0032883,2
ISIC_0024902,2
ISIC_0069926,2
ISIC_0032764,2
ISIC_0031808,2
ISIC_0062240,2
ISIC_0066696,1
ISIC_0030710,2
ISIC_0033001,2
ISIC_0031288,1
ISIC_0027309,1
ISIC_0056703,2
ISIC_0058556,2
ISIC_0057501,2
ISIC_0066142,1
ISIC_0030239,2
ISIC_0031846,2
ISIC_0029688,1
ISIC_0012448,5
ISIC_0056264,5
ISIC_0053800,2
ISIC_0070169,2
ISIC_0033318,2
ISIC_0026588,2
ISIC_0030409,2
ISIC_0031191,2
ISIC_0058366,1
ISIC_0029245,1
ISIC_0065063,2
ISIC_0013287,2
ISIC_0024701,2
ISIC_0057656,1
ISIC_0026775,1
ISIC_0062159,2
ISIC_0014694,2
ISIC_0060163,5
ISIC_0072434,2
ISIC_0062470,2
ISIC_0032154,1
ISIC_0061361,2
ISIC_0068569,1
ISIC_0063995,1
ISIC_0056900,2
ISIC_0064748,2
ISIC_0070440,2
ISIC_0062117,2
ISIC_0030120,1
ISIC_0013034,2
ISIC_0056380,2
ISIC_0032433,2
ISIC_0012460,2
ISIC_0000137,2
ISIC_0064684,5
ISIC_0059581,2
ISIC_0065486,1
ISIC_0028338,2
ISIC_0066917,2
ISIC_0031789,2
ISIC_0027608,2
ISIC_0032098,2
ISIC_0024964,2
ISIC_0027192,2
ISIC_0033854,2
ISIC_0009896,2
ISIC_0055289,2
ISIC_0054711,2
ISIC_0061784,5
ISIC_0057567,2
ISIC_0028611,1
ISIC_0014716,2
ISIC_0064437,1
ISIC_0055809,5
ISIC_0025355,2
ISIC_0067326,2
ISIC_0029413,2
ISIC_0026444,2
ISIC_0056432,2
ISIC_0026713,2
ISIC_0055323,1
ISIC_0064760,1
ISIC_0064887,1
ISIC_0033619,2
ISIC_0024880,2
ISIC_0065878,2
ISIC_0024767,2
ISIC_0054446,2
ISIC_0069743,2
ISIC_0067842,1
ISIC_0028508,2
ISIC_0063373,2
ISIC_0061660,2
ISIC_0012250,2
ISIC_0063614,2
ISIC_0060105,2
ISIC_0033330,2
ISIC_0053828,2
ISIC_0064249,2
ISIC_0025178,2
ISIC_0033884,1
ISIC_0056548,2
ISIC_0012364,2
ISIC_0060556,2
ISIC_0058087,5
ISIC_0032561,2
ISIC_0030072,2
ISIC_0002647,2
ISIC_0070808,2
ISIC_0033204,2
ISIC_0071277,2
ISIC_0032006,2
ISIC_0063720,2
ISIC_0028926,2
ISIC_0058753,2
ISIC_0064654,2
ISIC_0062791,2
ISIC_0016066,2
ISIC_0025136,2
ISIC_0029670,2
ISIC_0030841,2
ISIC_0053952,2
ISIC_0072528,2
ISIC_0031759,2
ISIC_0032048,2
ISIC_0028115,1
ISIC_0063439,2
ISIC_0059361,2
ISIC_0032485,1
ISIC_0067775,2
ISIC_0027215,1
ISIC_0058163,1
ISIC_0068245,2
ISIC_0069047,2
ISIC_0014622,5
ISIC_0028725,2
ISIC_0031169,2
ISIC_0031914,2
ISIC_0027895,1
ISIC_0063477,2
ISIC_0061164,1
ISIC_0032351,1
ISIC_0060366,2
ISIC_0028596,2
ISIC_0065228,2
ISIC_0015109,2
ISIC_0026059,1
ISIC_0058950,2
ISIC_0062992,1
ISIC_0008913,2
ISIC_0060601,2
ISIC_0059299,2
ISIC_0027477,2
ISIC_0024366,2
ISIC_0029622,1
ISIC_0028147,2
ISIC_0027110,2
ISIC_0033582,2
ISIC_0060850,2
ISIC_0033218,2
ISIC_0025399,1
ISIC_0026488,2
ISIC_0053454,1
ISIC_0071742,2
ISIC_0061706,2
ISIC_0014569,2
ISIC_0067159,2
ISIC_0027923,2
ISIC_0063895,2
ISIC_0010342,2
ISIC_0014794,2
ISIC_0060063,1
ISIC_0000306,2
ISIC_0070027,2
ISIC_0032829,2
ISIC_0061261,1
ISIC_0029491,2
ISIC_0054639,2
ISIC_0064805,5
ISIC_0063425,2
ISIC_0033101,2
ISIC_0072663,2
ISIC_0070617,1
ISIC_0000536,2
ISIC_0062340,2
ISIC_0024802,2
ISIC_0068259,2
ISIC_0059333,2
ISIC_0024556,5
ISIC_0068770,2
ISIC_0061905,1
ISIC_0029788,2
ISIC_0033932,2
ISIC_0070659,2
ISIC_0056603,2
ISIC_0026522,2
ISIC_0054310,2
ISIC_0069446,1
ISIC_0072083,2
ISIC_0068644,2
ISIC_0054743,2
ISIC_0026171,1
ISIC_0015021,2
ISIC_0060729,5
ISIC_0033286,2
ISIC_0025307,1
ISIC_0031795,1
ISIC_0059760,1
ISIC_0026416,2
ISIC_0029915,2
ISIC_0057786,2
ISIC_0011323,2
ISIC_0001367,2
ISIC_0072230,2
ISIC_0014090,2
ISIC_0061565,2
ISIC_0063076,2
ISIC_0060880,2
ISIC_0056779,1
ISIC_0030969,2
ISIC_0027297,2
ISIC_0025784,2
ISIC_0072167,1
ISIC_0062123,2
ISIC_0067810,2
ISIC_0071991,1
ISIC_0025863,2
ISIC_0073198,1
ISIC_0065864,1
ISIC_0055658,5
ISIC_0013567,2
ISIC_0032160,2
ISIC_0065783,2
ISIC_0070113,2
ISIC_0030927,2
ISIC_0059437,2
ISIC_0034216,2
ISIC_0065057,5
ISIC_0026226,2
ISIC_0054414,2
ISIC_0063192,1
ISIC_0060683,2
ISIC_0032953,2
ISIC_0013529,1
ISIC_0063608,2
ISIC_0070920,1
ISIC_0067488,2
ISIC_0027995,2
ISIC_0065601,2
ISIC_0059706,5
ISIC_0056751,2
ISIC_0029427,2
ISIC_0014722,2
ISIC_0027672,2
ISIC_0030096,2
ISIC_0029140,2
ISIC_0057849,1
ISIC_0058063,5
ISIC_0028342,2
ISIC_0064919,2
ISIC_0029469,2
ISIC_0069109,1
ISIC_0026924,2
ISIC_0055569,5
ISIC_0062892,2
ISIC_0032251,2
ISIC_0030742,2
ISIC_0033053,2
ISIC_0060131,2
ISIC_0062422,2
ISIC_0066593,2
ISIC_0065282,1
ISIC_0059385,2
ISIC_0055359,2
ISIC_0025078,2
ISIC_0064233,2
ISIC_0027042,1
ISIC_0028015,2
ISIC_0028868,1
ISIC_0015310,2
ISIC_0029217,2
ISIC_0068575,2
ISIC_0060418,2
ISIC_0015990,2
ISIC_0066247,2
ISIC_0025036,2
ISIC_0028572,2
ISIC_0064754,2
ISIC_0056406,2
ISIC_0067838,2
ISIC_0068012,2
ISIC_0063493,2
ISIC_0054546,1
ISIC_0056828,2
ISIC_0026374,2
ISIC_0029323,2
ISIC_0028121,2
ISIC_0055744,2
ISIC_0030008,2
ISIC_0026189,2
ISIC_0070568,2
ISIC_0072806,2
ISIC_0068126,2
ISIC_0014541,2
ISIC_0057730,5
ISIC_0055223,2
ISIC_0024629,2
ISIC_0064349,2
ISIC_0014815,2
ISIC_0011126,2
ISIC_0069197,2
ISIC_0053928,2
ISIC_0032555,2
ISIC_0073237,2
ISIC_0072035,2
ISIC_0025931,2
ISIC_0028408,2
ISIC_0033400,2
ISIC_0031113,2
ISIC_0063124,2
ISIC_0055947,5
ISIC_0069840,2
ISIC_0068758,2
ISIC_0033167,2
ISIC_0010073,2
ISIC_0013762,2
ISIC_0059481,1
ISIC_0031920,2
ISIC_0028711,1
ISIC_0064050,1
ISIC_0060486,1
ISIC_0057100,2
ISIC_0029809,2
ISIC_0068716,2
ISIC_0033954,2
ISIC_0056498,2
ISIC_0071039,2
ISIC_0014588,5
ISIC_0031559,2
ISIC_0054772,2
ISIC_0057063,2
ISIC_0066420,2
ISIC_0034170,2
ISIC_0054215,5
ISIC_0026427,1
ISIC_0058553,1
ISIC_0014775,2
ISIC_0031517,2
ISIC_0000154,1
ISIC_0033004,1
ISIC_0029159,2
ISIC_0058807,2
ISIC_0066109,2
ISIC_0067491,2
ISIC_0030272,2
ISIC_0072201,2
ISIC_0062245,2
ISIC_0000433,2
ISIC_0062688,1
ISIC_0069209,1
ISIC_0025852,1
ISIC_0034269,2
ISIC_0029769,1
ISIC_0070445,2
ISIC_0032436,2
ISIC_0015989,2
ISIC_0033353,2
ISIC_0066739,2
ISIC_0056178,2
ISIC_0026259,1
ISIC_0059952,2
ISIC_0056905,2
ISIC_0069247,2
ISIC_0028525,2
ISIC_0026770,2
ISIC_0071193,1
ISIC_0072965,1
ISIC_0030916,2
ISIC_0027868,2
ISIC_0029240,1
ISIC_0068522,1
ISIC_0054425,5
ISIC_0024704,2
ISIC_0068171,5
ISIC_0034313,2
ISIC_0059532,1
ISIC_0057880,5
ISIC_0058257,2
ISIC_0062295,1
ISIC_0054038,2
ISIC_0014558,2
ISIC_0064679,2
ISIC_0057729,2
ISIC_0030011,2
ISIC_0072062,2
ISIC_0062026,2
ISIC_0031213,2
ISIC_0033700,1
ISIC_0032065,2
ISIC_0061250,1
ISIC_0030576,2
ISIC_0024999,2
ISIC_0012660,2
ISIC_0012987,2
ISIC_0027912,2
ISIC_0028138,2
ISIC_0033130,1
ISIC_0000060,1
ISIC_0072652,2
ISIC_0031423,2
ISIC_0062616,2
ISIC_0030621,2
ISIC_0071143,1
ISIC_0027238,2
ISIC_0026847,2
ISIC_0058429,5
ISIC_0055910,2
ISIC_0070626,1
ISIC_0063173,2
ISIC_0061460,2
ISIC_0032655,2
ISIC_0057157,5
ISIC_0024567,2
ISIC_0033383,2
ISIC_0027711,2
ISIC_0011095,2
ISIC_0029544,5
ISIC_0068226,2
ISIC_0025598,2
ISIC_0033419,2
ISIC_0060807,5
ISIC_0070843,1
ISIC_0055892,2
ISIC_0032830,2
ISIC_0011159,2
ISIC_0055775,1
ISIC_0015215,2
ISIC_0065134,2
ISIC_0059033,1
ISIC_0027420,2
ISIC_0014570,5
ISIC_0016063,2
ISIC_0025133,1
ISIC_0024331,2
ISIC_0061085,2
ISIC_0000351,2
ISIC_0033201,2
ISIC_0011117,2
ISIC_0025900,2
ISIC_0028439,2
ISIC_0032564,2
ISIC_0061751,1
ISIC_0071715,1
ISIC_0030077,2
ISIC_0024855,2
ISIC_0027739,2
ISIC_0064548,2
ISIC_0066826,2
ISIC_0032633,2
ISIC_0033431,2
ISIC_0069796,2
ISIC_0055691,2
ISIC_0008396,2
ISIC_0032354,2
ISIC_0000006,1
ISIC_0058128,2
ISIC_0057902,1
ISIC_0026575,1
ISIC_0067217,2
ISIC_0064506,1
ISIC_0028720,5
ISIC_0059199,2
ISIC_0062359,5
ISIC_0030609,1
ISIC_0033118,2
ISIC_0033965,2
ISIC_0031391,1
ISIC_0014713,2
ISIC_0068374,1
ISIC_0059737,2
ISIC_0026441,2
ISIC_0031825,1
ISIC_0002975,2
ISIC_0071822,2
ISIC_0027324,2
ISIC_0069411,1
ISIC_0053987,2
ISIC_0029458,2
ISIC_0025484,1
ISIC_0031016,2
ISIC_0070774,2
ISIC_0053660,2
ISIC_0061532,2
ISIC_0065999,1
ISIC_0026395,2
ISIC_0024686,2
ISIC_0030214,2
ISIC_0062744,1
ISIC_0070213,2
ISIC_0010176,2
ISIC_0063546,2
ISIC_0013530,2
ISIC_0063611,2
ISIC_0061302,1
ISIC_0069092,2
ISIC_0014910,2
ISIC_0062389,2
ISIC_0054917,2
ISIC_0065529,2
ISIC_0000098,2
ISIC_0025834,2
ISIC_0032450,2
ISIC_0060467,2
ISIC_0033652,2
ISIC_0031341,2
ISIC_0071308,2
ISIC_0053863,1
ISIC_0029226,2
ISIC_0056150,2
ISIC_0073181,2
ISIC_0065567,2
ISIC_0032384,2
ISIC_0029741,2
ISIC_0054959,2
ISIC_0068023,2
ISIC_0010092,2
ISIC_0057635,2
ISIC_0063338,1
ISIC_0064882,5
ISIC_0031044,1
ISIC_0070726,2
ISIC_0060762,2
ISIC_0030246,2
ISIC_0069917,2
ISIC_0058529,1
ISIC_0064149,2
ISIC_0064934,2
ISIC_0054708,2
ISIC_0011326,2
ISIC_0000449,2
ISIC_0073079,2
ISIC_0064460,2
ISIC_0069959,2
ISIC_0054221,1
ISIC_0067371,2
ISIC_0068326,2
ISIC_0013486,2
ISIC_0059765,2
ISIC_0066414,2
ISIC_0072086,5
ISIC_0071797,1
ISIC_0056255,2
ISIC_0059598,2
ISIC_0061049,2
ISIC_0061484,2
ISIC_0068516,2
ISIC_0063197,2
ISIC_0025532,1
ISIC_0062395,5
ISIC_0027021,1
ISIC_0058357,1
ISIC_0032956,2
ISIC_0060961,2
ISIC_0000279,2
ISIC_0061679,1
ISIC_0062915,2
ISIC_0057980,2
ISIC_0001286,2
ISIC_0066224,2
ISIC_0028511,2
ISIC_0012887,1
ISIC_0032165,2
ISIC_0032918,1
ISIC_0060152,1
ISIC_0031674,2
ISIC_0072405,1
ISIC_0012207,2
ISIC_0068842,2
ISIC_0027508,2
ISIC_0009925,2
ISIC_0055769,2
ISIC_0014876,1
ISIC_0027926,2
ISIC_0065955,2
ISIC_0056078,2
ISIC_0031740,2
ISIC_0060066,1
ISIC_0033253,2
ISIC_0063777,2
ISIC_0012333,2
ISIC_0031227,2
ISIC_0033734,2
ISIC_0030858,2
ISIC_0063210,2
ISIC_0073254,2
ISIC_0054796,2
ISIC_0025952,2
ISIC_0054871,2
ISIC_0014045,1
ISIC_0064364,2
ISIC_0068422,2
ISIC_0066990,2
ISIC_0030816,2
ISIC_0032578,2
ISIC_0026997,2
ISIC_0064603,2
ISIC_0014522,2
ISIC_0066310,2
ISIC_0016031,2
ISIC_0063109,1
ISIC_0028895,2
ISIC_0014992,1
ISIC_0024849,2
ISIC_0069010,2
ISIC_0028772,1
ISIC_0027725,2
ISIC_0015110,2
ISIC_0069577,2
ISIC_0066520,2
ISIC_0064033,2
ISIC_0027242,2
ISIC_0061900,1
ISIC_0071139,2
ISIC_0031459,2
ISIC_0065082,1
ISIC_0032661,2
ISIC_0000533,1
ISIC_0058387,5
ISIC_0072301,5
ISIC_0066009,1
ISIC_0029824,2
ISIC_0070375,1
ISIC_0027596,2
ISIC_0033104,1
ISIC_0072666,2
ISIC_0029195,2
ISIC_0073232,2
ISIC_0062809,1
ISIC_0033752,2
ISIC_0026658,2
ISIC_0056579,2
ISIC_0068910,2
ISIC_0066338,2
ISIC_0016019,2
ISIC_0009877,2
ISIC_0029368,2
ISIC_0061202,2
ISIC_0054297,1
ISIC_0068390,2
ISIC_0072557,1
ISIC_0062513,1
ISIC_0054859,2
ISIC_0054024,2
ISIC_0032284,1
ISIC_0026616,2
ISIC_0024662,1
ISIC_0073081,1
ISIC_0026371,2
ISIC_0055741,2
ISIC_0067389,2
ISIC_0032079,2
ISIC_0060833,2
ISIC_0072519,2
ISIC_0025737,1
ISIC_0064055,5
ISIC_0060483,2
ISIC_0057978,2
ISIC_0033951,2
ISIC_0010038,2
ISIC_0061966,1
ISIC_0068089,2
ISIC_0031158,2
ISIC_0014613,5
ISIC_0060999,2
ISIC_0056660,2
ISIC_0029516,2
ISIC_0066508,2
ISIC_0026815,1
ISIC_0031471,1
ISIC_0066292,2
ISIC_0030673,2
ISIC_0071111,2
ISIC_0053760,2
ISIC_0062323,2
ISIC_0070993,2
ISIC_0055942,2
ISIC_0069038,1
ISIC_0029976,2
ISIC_0031545,2
ISIC_0062770,2
ISIC_0014594,5
ISIC_0070227,1
ISIC_0063868,2
ISIC_0068494,5
ISIC_0031022,2
ISIC_0028989,1
ISIC_0024955,2
ISIC_0054209,1
ISIC_0069971,2
ISIC_0055876,2
ISIC_0057518,2
ISIC_0030093,2
ISIC_0059264,1
ISIC_0029145,2
ISIC_0032580,2
ISIC_0064161,2
ISIC_0033782,2
ISIC_0061852,2
ISIC_0025199,2
ISIC_0054247,1
ISIC_0057556,2
ISIC_0055838,2
ISIC_0066115,1
ISIC_0062973,2
ISIC_0033628,2
ISIC_0030139,2
ISIC_0069215,2
ISIC_0066242,2
ISIC_0055312,2
ISIC_0029775,2
ISIC_0068017,2
ISIC_0064236,2
ISIC_0027047,2
ISIC_0065849,1
ISIC_0065034,1
ISIC_0026245,1
ISIC_0056164,2
ISIC_0053857,2
ISIC_0034088,2
ISIC_0061651,2
ISIC_0065287,2
ISIC_0054923,2
ISIC_0027009,2
ISIC_0010215,2
ISIC_0012706,2
ISIC_0072463,2
ISIC_0026591,2
ISIC_0032103,5
ISIC_0061336,2
